UQelyXEsT1vXEN3B23SEuQ,ichi-sando-san-francisco,Ichi Sando,https://s3-media1.fl.yelpcdn.com/bphoto/6u0QS_0d7vKebXZZO6XlNg/o.jpg,https://www.yelp.com/biz/ichi-sando-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,57,"sandwiches,japanese,",4,,,,37.7849060010709,-122.431879341602,"1581 Webster St,San Francisco, CA 94115",0
WOVHQYzSAdyXYOiYDTmujQ,the-bird-san-francisco,The Bird,https://s3-media1.fl.yelpcdn.com/bphoto/swsVh8zitzh6gipKB4zaUA/o.jpg,https://www.yelp.com/biz/the-bird-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1515,"chickenshop,sandwiches,",4,,$,+14158729825,37.78724,-122.39995,"115 New Montgomery St,San Francisco, CA 94105",0
90kaVHz2X2U5HrvSAN5N_A,mac-daddy-san-francisco,Mac Daddy,https://s3-media1.fl.yelpcdn.com/bphoto/uEjIEoVbIr8U_uW7g1k-PA/o.jpg,https://www.yelp.com/biz/mac-daddy-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,510,"tradamerican,salad,breakfast_brunch,",4,"pickup,delivery",$$,+14158726670,37.76234,-122.39716,"1453 18th St,San Francisco, CA 94107",0
NwqdohySKrDnK0RsAde9UA,hot-sauce-and-panko-san-francisco,Hot Sauce and Panko,https://s3-media3.fl.yelpcdn.com/bphoto/fBs8B6-y9OFSPtvMHoFrsw/o.jpg,https://www.yelp.com/biz/hot-sauce-and-panko-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1080,"chicken_wings,gourmet,",4.5,,$$,+14153591908,37.7945165216685,-122.417876198887,"1468 Hyde St,San Francisco, CA 94109",0
C2YKH8Tb6-ssgCfynru5Eg,polk-gulch-bbq-san-francisco,Polk Gulch BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/7N73UnFj3VtAPRLAP6BvYQ/o.jpg,https://www.yelp.com/biz/polk-gulch-bbq-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,31,"bbq,",4.5,,,,37.792865,-122.421444,"1735 Polk St,San Francisco, CA 94109",0
cL0q9S4bqwpbAN9ZKh-Zeg,nara-restaurant-and-sake-bar-san-francisco,Nara Restaurant & Sake Bar,https://s3-media1.fl.yelpcdn.com/bphoto/7zzlpJKaC9bndjuo2UIr6g/o.jpg,https://www.yelp.com/biz/nara-restaurant-and-sake-bar-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,961,"japanese,sushi,",4.5,restaurant_reservation,$$,+14156386124,37.7721665317965,-122.430675700307,"518 Haight St,San Francisco, CA 94117",0
PTFxtXS47ZVRCdZIrEWvGw,golden-boy-pizza-san-francisco,Golden Boy Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/F8OxoXdS51h2VfU9Je2cNQ/o.jpg,https://www.yelp.com/biz/golden-boy-pizza-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,3382,"pizza,italian,",4.5,,$,+14159829738,37.7997956,-122.4080729,"542 Green St,San Francisco, CA 94133",0
wxzx3duu1c0CcomzEOvfOQ,the-front-porch-san-francisco,The Front Porch,https://s3-media1.fl.yelpcdn.com/bphoto/0fmMVyqSKOMIqtkQksUTUQ/o.jpg,https://www.yelp.com/biz/the-front-porch-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,2733,"southern,cajun,tradamerican,",4,"restaurant_reservation,pickup",$$,+14156957800,37.7438,-122.422035,"65 29th St,Ste A,San Francisco, CA 94110",0
QQkroHtwS96-dzMpT4a-DA,delarosa-san-francisco,Delarosa,https://s3-media2.fl.yelpcdn.com/bphoto/ADrarUkNN9kuVbyPae0HyQ/o.jpg,https://www.yelp.com/biz/delarosa-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1468,"italian,cocktailbars,pizza,",4,restaurant_reservation,$$,+14156737100,37.800287,-122.439110224537,"2175 Chestnut St,San Francisco, CA 94123",0
NK1MffGjokAgS6HFGShoxw,namu-stonepot-dolores-park-san-francisco,Namu Stonepot - Dolores Park,https://s3-media1.fl.yelpcdn.com/bphoto/aeQieJh8ti_Cb8S8nnpO0g/o.jpg,https://www.yelp.com/biz/namu-stonepot-dolores-park-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,7,"korean,newamerican,ramen,",4.5,,,+14154316268,37.761566,-122.425898,"499 Dolores St,San Francisco, CA 94110",0
z_Y2VIrU5ugc_5oeHv10Rg,saucy-asian-san-francisco,Saucy Asian,https://s3-media1.fl.yelpcdn.com/bphoto/8p9cw2vuU8J_W0IzbAmJSQ/o.jpg,https://www.yelp.com/biz/saucy-asian-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,275,"korean,asianfusion,gourmet,",4,"pickup,delivery",$$,+14158345555,37.7627051739464,-122.430875517226,"3801 17th St,San Francisco, CA 94114",0
sp4Axlo-ddvYpl8xUeUsVw,lime-tree-southeast-asian-kitchen-san-francisco,Lime Tree Southeast Asian Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/iRZNWChTPlQO4VyqD5Q_hw/o.jpg,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1480,"singaporean,malaysian,indonesian,",4,,$$,+14156651415,37.764337,-122.462736,"450 Irving St,San Francisco, CA 94122",0
t35kQD7tW4WbswnEGTB76Q,orenchi-beyond-san-francisco-6,Orenchi Beyond,https://s3-media4.fl.yelpcdn.com/bphoto/w2L26DF5hO4z4-pSWZC5xw/o.jpg,https://www.yelp.com/biz/orenchi-beyond-san-francisco-6?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,616,"ramen,noodles,",4,restaurant_reservation,$$,+14154313971,37.770339531576,-122.422793101852,"174 Valencia St,San Francisco, CA 94103",0
HaAb_L9zVNLjJwrBkSf_Vw,pier-market-seafood-restaurant-san-francisco,Pier Market Seafood Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/oiWv-yEYYS62vOvFC97sTw/o.jpg,https://www.yelp.com/biz/pier-market-seafood-restaurant-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1955,"seafood,bars,sandwiches,",4,restaurant_reservation,$$,+14159897437,37.8099386456994,-122.410550415516,"Pier 39,Ste 103,San Francisco, CA 94133",0
